,score,text,date,title
353,10.0,여기는 방이 좀 케바케인 것 같아요 저번에 머물럿던 방은 방음도 안되고 청결도도 떨어젹는데 이 방은 깨끗하고 조용하고 넘 좋앗어요 ㅎㅎㅎ,20210313,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
354,10.0,잘쉬고가요,20210313,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
355,6.0,조금 먼지가많아요,20210313,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
356,8.0,대체로 만족하고갑니다,20210312,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
357,10.0,좋았어요~!!,20210311,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
358,8.0,"카운터 여자분 친절하셨어요 
방은 바닥이 너무 많이 까져잇엇어요 ㅠㅠ 
방음은 안됩니다....ㅎㅎ 
그래두 이가격에 좋은듯요",20210311,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
359,8.0,냉장고가 너무약해서 미지근한 음료를 마셨네요. 다른 부분은 그냥그랬습니다^^,20210309,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
360,6.0,깔끔했고 저렴했어요,20210309,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
361,8.0,괜찮았습니다,20210301,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
362,4.0,ㅋㅋ그냥 자ㄹ 저써여,20210221,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
363,8.0,연식이 오래되보이지만 이용하기에 나쁘지 않아요,20210221,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
364,8.0,오래되 보이는 시설이지만 아늑하고 따뜻하며 기본적인 옵션은 갖추어져 있다. 넷플릭스 및 컴퓨터 시설 구비가 아쉽긴 하지만 그런 요소들을 다 덮어버릴 수 있는 긴~ 대실시간과 23시 퇴실 시간으로 정말 좋은 가성비를 자랑한다.,20210216,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
365,10.0,친절합니다,20210215,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
366,10.0,"가성비 좋은 곳에서 편히
쉬다 왔네요~^^",20210215,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
367,10.0,조아요!!!!,20210213,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
368,6.0,쓰레기통은 잘 비워주세요....0,20210211,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
369,10.0,너무 자주가네요...,20210127,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
370,10.0,어쩌다보니 여기만가네요..,20210127,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
371,10.0,여기만 매일가네요,20210127,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
372,6.0,"새벽에 갑자기잡은거라 생각나네요ㅋㅋ
편하긴했지만
프론트전화받는분이 쫌..",20210125,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
373,6.0,방이 너무 추워용,20210124,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
374,10.0,방 좋습니다,20210121,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
375,8.0,깔끔하고 친절합니다,20210121,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
376,10.0,좋  음 ㅇ,20210120,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
377,8.0,가성비는 좋아요,20210119,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
378,10.0,좋아요~~,20210109,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
379,10.0,아주만족스러웠어요 살짝 날씨가추워서 ㅋㅋ방이차가운거빼곤,20210109,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
380,10.0,"친절해요
좋어요~~",20210108,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
381,10.0,좋아요 따뜻하구 가성비 굳굳굳!,20210107,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
382,10.0,잘쉬었다갑니다,20210107,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
383,10.0,ㅎㅎㅎㅎㅎㅅㅅㅎ,20210106,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
384,10.0,전체적으로 괜찮으나 좀 춥네요,20210106,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
385,10.0,잘쉬고 가요,20210102,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
386,8.0,좋아요ㅛㅇㅇㅇ,20210102,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
387,8.0,좋아요 또올겡ㅛ,20201226,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
388,8.0,또가고싶어요,20201226,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
389,8.0,넷플릭스만 설치하면 완벽ㅎㅏㄹ것같아요,20201226,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
390,10.0,너무 좋아요,20201220,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
391,10.0,저렴하니 편하게 잘 쉬었습니다,20201220,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
392,10.0,"가격이 저렴해서 대체로 만족하지만
화장실 휴지걸이가 부서진 상태여서 계속 앞으로 쏟아졌어요.
그리고 창문 닫아놔도 찬 바람이 너무 들어오네요...",20201220,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
393,8.0,잘쉬다갑니다,20201219,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
394,10.0,또 가고싶어요,20201219,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
395,10.0,또가고싶어요,20201219,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
396,8.0,"무난합니다.
자두 이용하고 있습니다.",20201204,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
397,8.0,"주말에 가성비좋구 따뜻한 방 
 좋아요💗",20201204,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
398,8.0,침대가 자다가 뒤척거릴때움직이면 조금 삐그덕대요 그것빼고 방 따뜻하고 좋았어요~,20201204,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
399,6.0,편히쉬다갑니다,20201129,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
400,4.0,"방에들어가자마자 담배찌든내........ 겨울이지만 창문이라도 열어 환기하려했는데 방충망은없고..
많이 아쉬웠네요",20201128,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
401,10.0,"자주 가는편인데
시설도 좋고 깔끔하고
아늑하니 좋아요",20201126,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
402,10.0,"자주 가는곳인데
편하고 맘에듭니다
담에 또올게요",20201126,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
403,10.0,ㄱㄱㄱㄱㄱ,20201125,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
404,10.0,ㅇㅇㅇㅇㅇ,20201125,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
405,10.0,"편안하고
따뜨하고
좋아요
수고 하셨습니다",20201116,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
406,10.0,"자주 가는곳이여서인지
편한하고 좋습니다
잘쉬었다 갑니다
수고하세요",20201116,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
407,10.0,잘묵고가요,20201116,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
408,10.0,대체로 좋습니다  근데 룸 방바닥에 먼지가 많아요ㅜ 방바닥 청소에 신경써주세요 잘쉬다갑니다,20201115,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
409,10.0,싸고 좋았어요,20201113,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
410,8.0,무난하고좋아여,20201111,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
411,10.0,잘쉬고 갑니다,20201109,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
412,10.0,만족합니다,20201106,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
413,10.0,좋았어요~,20201106,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
414,10.0,"그동안 고마웟어요
편히 쉬엇다 갑니다",20201025,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
415,10.0,"이용을 자주 하는편입니다 
시설물 관리및 청소상태만 
신경써 주심 좋겟습니다
잘쉬엇다 갑니다",20201025,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
416,10.0,"잘쉬엇다 갑니다
카운터 직원분은 매우 친절하고
좋습니다
다만 시설물 관리와
청소상태좀 신경 써 주심 
좋겟습니다",20201025,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
417,10.0,깔끔하고 좋아요,20201024,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
418,10.0,깨끗하고 좋아요,20201024,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
419,10.0,항상 좋아요,20201018,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
420,4.0,그냥...,20201015,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
421,8.0,좋았습니다,20201013,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
422,10.0,좋았습니다,20201013,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
423,6.0,깔끔하고 좋아요,20200926,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
424,10.0,"잘쉬엇다 갑니다
청소좀 신경 써 주셧읍 합니다",20200926,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
425,10.0,편히 쉬엇다 갑니다,20200926,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
426,10.0,"잘쉬엇다 갑니다
다음에도 이용 하겟습니다",20200925,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
427,10.0,청소좀 신경좀 써주세요,20200925,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
428,10.0,"다른것은 다 좋은데 청소좀 신경 써주심 좋겟습니다
욕실 배수구에 머리카락이 그대로 잇고  침대밑 청소가 잘 안되어 잇는것 같습니다 시설물도 점검좀 잘해줫음 좋겟내요",20200925,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
429,10.0,ㄱㄱㅋㄱㅋ,20200925,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
430,6.0,친절하셔서 좋았어요,20200925,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
431,6.0,그럭저럭 나쁘지 않았어요!,20200925,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
432,10.0,잘쉬다갑니다,20200916,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
433,10.0,"아주 저렴하게 괜찮은곳
추천할만 삽니다",20200916,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
434,10.0,친절하고 깨끗하네요,20200914,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
435,10.0,오랜만에가서 잘 쉬다왔어요  ㅎㅎ,20200914,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
436,10.0,ㅣㅅ리르ㅡ를,20200910,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
437,8.0,역시 깔끔해요~,20200908,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
438,10.0,져화요오오,20200908,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
439,6.0,좋아유ㅠㅠㅠ,20200903,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
440,6.0,가격대비 좋아요,20200903,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
441,10.0,조아어이ㅗ오,20200826,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
442,10.0,편안하고 괜찮음,20200825,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
443,6.0,적당했어요,20200825,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
444,10.0,가성비 최고,20200825,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
445,8.0,ㅎㅎㅎㅎㅎ,20200824,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
446,10.0,.....,20200824,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
447,10.0,좋 아 요,20200824,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
448,8.0,방도크고 화장실도커서 좋았어요 방에냄새가 좀 나고 화장실 샤워헤드가 벽면에 고정이안되어 불편했습니다. 그래도 전체적으로 만족했어요,20200824,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
449,8.0,적당합니다.,20200823,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
450,10.0,좋었습니다,20200820,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
451,10.0,좋     응,20200820,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
452,8.0,좋아요 항상 잘자요,20200819,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
453,10.0,저렴해서 좋아요,20200819,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
454,8.0,화장실 불빛이 너무 희미해서 문닫고 이용하기 무서웠네요ㅠ 그것만 아니면 가격대비 무난해서 괜찮았어요~,20200819,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
455,10.0,나름 쉴만하고 좋았습니다,20200818,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
456,2.0,별로였어요,20200818,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
457,6.0,적당했어요,20200818,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
458,6.0,잠깐묵기에좋아요,20200817,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
459,2.0,담배 자국 시트와 누가 사용한 칫솔과 더러운 에어컨... 야놀자에서 예약 했는 방 중 최악이었습니다.,20200803,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
460,10.0,좋았습니다.,20200803,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
461,10.0,너무 좋아요 ㅎㅎ 깔끔해요!,20200802,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
462,8.0,잘 쉬다왔어요~,20200726,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
463,10.0,늘 가고 깔끔하고 저렴해요,20200726,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
464,6.0,잘쉬고갑니다,20200725,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
465,8.0,잘쉬고갑니다,20200725,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
466,8.0,그냥그냥  편히 쉬다가 왓어요,20200724,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
467,8.0,"저렴하고, 깨끗하고.. 모두 만족합니다.",20200724,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
468,8.0,잘 쉬다 갑니다,20200717,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
469,10.0,깔끔합니다,20200715,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
470,6.0,적당했어요,20200714,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
471,10.0,사장님이 친절하세요,20200711,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
472,10.0,잘쉬다갓습니답,20200711,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
473,10.0,잘~쉬었습니다.~^^,20200710,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
474,10.0,ㅍ오너머ㅏ남,20200709,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
475,10.0,잘 쉬다가요 ㅎ,20200709,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
476,10.0,자주가는곳인데 좋아요,20200709,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
477,6.0,완전좋아요,20200702,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
478,10.0,잘쉬다갑니다,20200701,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
479,8.0,가성비로는 괜찮아요,20200701,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
